year,round,date,driver_id,position,points,wins
2022,7,2022-05-29,vettel,15,5.0,0
2022,7,2022-05-29,albon,16,3.0,0
2022,7,2022-05-29,stroll,17,2.0,0
2022,7,2022-05-29,zhou,18,1.0,0
2022,7,2022-05-29,mick_schumacher,19,0.0,0
2022,7,2022-05-29,hulkenberg,20,0.0,0
2022,7,2022-05-29,latifi,21,0.0,0
2022,8,2022-06-12,max_verstappen,1,150.0,5
2022,8,2022-06-12,perez,2,129.0,1
2022,8,2022-06-12,leclerc,3,116.0,2
2022,8,2022-06-12,russell,4,99.0,0
2022,8,2022-06-12,sainz,5,83.0,0
2022,8,2022-06-12,hamilton,6,62.0,0
2022,8,2022-06-12,norris,7,50.0,0
2022,8,2022-06-12,bottas,8,40.0,0
2022,8,2022-06-12,ocon,9,31.0,0
2022,8,2022-06-12,gasly,10,16.0,0
2022,8,2022-06-12,alonso,11,16.0,0
2022,8,2022-06-12,kevin_magnussen,12,15.0,0
2022,8,2022-06-12,ricciardo,13,15.0,0
2022,8,2022-06-12,vettel,14,13.0,0
2022,8,2022-06-12,tsunoda,15,11.0,0
2022,8,2022-06-12,albon,16,3.0,0
2022,8,2022-06-12,stroll,17,2.0,0
2022,8,2022-06-12,zhou,18,1.0,0
2022,8,2022-06-12,mick_schumacher,19,0.0,0
2022,8,2022-06-12,hulkenberg,20,0.0,0
2022,8,2022-06-12,latifi,21,0.0,0
2022,9,2022-06-19,max_verstappen,1,175.0,6
2022,9,2022-06-19,perez,2,129.0,1
2022,9,2022-06-19,leclerc,3,126.0,2
2022,9,2022-06-19,russell,4,111.0,0
2022,9,2022-06-19,sainz,5,102.0,0
2022,9,2022-06-19,hamilton,6,77.0,0
2022,9,2022-06-19,norris,7,50.0,0
2022,9,2022-06-19,bottas,8,46.0,0
2022,9,2022-06-19,ocon,9,39.0,0
2022,9,2022-06-19,alonso,10,18.0,0
2022,9,2022-06-19,gasly,11,16.0,0
2022,9,2022-06-19,kevin_magnussen,12,15.0,0
2022,9,2022-06-19,ricciardo,13,15.0,0
2022,9,2022-06-19,vettel,14,13.0,0
2022,9,2022-06-19,tsunoda,15,11.0,0
2022,9,2022-06-19,zhou,16,5.0,0
2022,9,2022-06-19,albon,17,3.0,0
2022,9,2022-06-19,stroll,18,3.0,0
2022,9,2022-06-19,mick_schumacher,19,0.0,0
2022,9,2022-06-19,hulkenberg,20,0.0,0
2022,9,2022-06-19,latifi,21,0.0,0
2022,10,2022-07-03,max_verstappen,1,181.0,6
2022,10,2022-07-03,perez,2,147.0,1
2022,10,2022-07-03,leclerc,3,138.0,2
2022,10,2022-07-03,sainz,4,127.0,1
2022,10,2022-07-03,russell,5,111.0,0
2022,10,2022-07-03,hamilton,6,93.0,0
2022,10,2022-07-03,norris,7,58.0,0
2022,10,2022-07-03,bottas,8,46.0,0
2022,10,2022-07-03,ocon,9,39.0,0
2022,10,2022-07-03,alonso,10,28.0,0
2022,10,2022-07-03,gasly,11,16.0,0
2022,10,2022-07-03,kevin_magnussen,12,16.0,0
2022,10,2022-07-03,vettel,13,15.0,0
2022,10,2022-07-03,ricciardo,14,15.0,0
2022,10,2022-07-03,tsunoda,15,11.0,0
2022,10,2022-07-03,zhou,16,5.0,0
2022,10,2022-07-03,mick_schumacher,17,4.0,0
2022,10,2022-07-03,albon,18,3.0,0
2022,10,2022-07-03,stroll,19,3.0,0
2022,10,2022-07-03,latifi,20,0.0,0
2022,10,2022-07-03,hulkenberg,21,0.0,0
2022,11,2022-07-10,max_verstappen,1,208.0,6
2022,11,2022-07-10,leclerc,2,170.0,3
2022,11,2022-07-10,perez,3,151.0,1
2022,11,2022-07-10,sainz,4,133.0,1
2022,11,2022-07-10,russell,5,128.0,0
2022,11,2022-07-10,hamilton,6,109.0,0
2022,11,2022-07-10,norris,7,64.0,0
2022,11,2022-07-10,ocon,8,52.0,0
2022,11,2022-07-10,bottas,9,46.0,0
2022,11,2022-07-10,alonso,10,29.0,0
2022,11,2022-07-10,kevin_magnussen,11,22.0,0
2022,11,2022-07-10,ricciardo,12,17.0,0
2022,11,2022-07-10,gasly,13,16.0,0
2022,11,2022-07-10,vettel,14,15.0,0
2022,11,2022-07-10,mick_schumacher,15,12.0,0
2022,11,2022-07-10,tsunoda,16,11.0,0
2022,11,2022-07-10,zhou,17,5.0,0
2022,11,2022-07-10,albon,18,3.0,0
2022,11,2022-07-10,stroll,19,3.0,0
2022,11,2022-07-10,latifi,20,0.0,0
2022,11,2022-07-10,hulkenberg,21,0.0,0
2022,12,2022-07-24,max_verstappen,1,233.0,7
2022,12,2022-07-24,leclerc,2,170.0,3
2022,12,2022-07-24,perez,3,163.0,1
2022,12,2022-07-24,sainz,4,144.0,1
2022,12,2022-07-24,russell,5,143.0,0
2022,12,2022-07-24,hamilton,6,127.0,0
2022,12,2022-07-24,norris,7,70.0,0
2022,12,2022-07-24,ocon,8,56.0,0
2022,12,2022-07-24,bottas,9,46.0,0
2022,12,2022-07-24,alonso,10,37.0,0
2022,12,2022-07-24,kevin_magnussen,11,22.0,0
2022,12,2022-07-24,ricciardo,12,19.0,0
2022,12,2022-07-24,gasly,13,16.0,0
2022,12,2022-07-24,vettel,14,15.0,0
2022,12,2022-07-24,mick_schumacher,15,12.0,0
2022,12,2022-07-24,tsunoda,16,11.0,0
2022,12,2022-07-24,zhou,17,5.0,0
2022,12,2022-07-24,stroll,18,4.0,0
2022,12,2022-07-24,albon,19,3.0,0
2022,12,2022-07-24,latifi,20,0.0,0
2022,12,2022-07-24,hulkenberg,21,0.0,0
2022,13,2022-07-31,max_verstappen,1,258.0,8
2022,13,2022-07-31,leclerc,2,178.0,3
2022,13,2022-07-31,perez,3,173.0,1
2022,13,2022-07-31,russell,4,158.0,0
2022,13,2022-07-31,sainz,5,156.0,1
2022,13,2022-07-31,hamilton,6,146.0,0
2022,13,2022-07-31,norris,7,76.0,0
2022,13,2022-07-31,ocon,8,58.0,0
2022,13,2022-07-31,bottas,9,46.0,0
2022,13,2022-07-31,alonso,10,41.0,0
2022,13,2022-07-31,kevin_magnussen,11,22.0,0
2022,13,2022-07-31,ricciardo,12,19.0,0
2022,13,2022-07-31,gasly,13,16.0,0
2022,13,2022-07-31,vettel,14,16.0,0
2022,13,2022-07-31,mick_schumacher,15,12.0,0
2022,13,2022-07-31,tsunoda,16,11.0,0
2022,13,2022-07-31,zhou,17,5.0,0
2022,13,2022-07-31,stroll,18,4.0,0
2022,13,2022-07-31,albon,19,3.0,0
2022,13,2022-07-31,latifi,20,0.0,0
2022,13,2022-07-31,hulkenberg,21,0.0,0
2022,14,2022-08-28,max_verstappen,1,284.0,9
2022,14,2022-08-28,perez,2,191.0,1
2022,14,2022-08-28,leclerc,3,186.0,3
2022,14,2022-08-28,sainz,4,171.0,1
2022,14,2022-08-28,russell,5,170.0,0
2022,14,2022-08-28,hamilton,6,146.0,0
2022,14,2022-08-28,norris,7,76.0,0
2022,14,2022-08-28,ocon,8,64.0,0
2022,14,2022-08-28,alonso,9,51.0,0
2022,14,2022-08-28,bottas,10,46.0,0
2022,14,2022-08-28,kevin_magnussen,11,22.0,0
2022,14,2022-08-28,vettel,12,20.0,0
2022,14,2022-08-28,ricciardo,13,19.0,0
2022,14,2022-08-28,gasly,14,18.0,0
2022,14,2022-08-28,mick_schumacher,15,12.0,0
2022,14,2022-08-28,tsunoda,16,11.0,0
2022,14,2022-08-28,zhou,17,5.0,0
2022,14,2022-08-28,albon,18,4.0,0
2022,14,2022-08-28,stroll,19,4.0,0
2022,14,2022-08-28,latifi,20,0.0,0
2022,14,2022-08-28,hulkenberg,21,0.0,0
2022,15,2022-09-04,max_verstappen,1,310.0,10
2022,15,2022-09-04,leclerc,2,201.0,3
2022,15,2022-09-04,perez,3,201.0,1
2022,15,2022-09-04,russell,4,188.0,0
2022,15,2022-09-04,sainz,5,175.0,1
2022,15,2022-09-04,hamilton,6,158.0,0
2022,15,2022-09-04,norris,7,82.0,0
2022,15,2022-09-04,ocon,8,66.0,0
2022,15,2022-09-04,alonso,9,59.0,0
2022,15,2022-09-04,bottas,10,46.0,0
2022,15,2022-09-04,kevin_magnussen,11,22.0,0
2022,15,2022-09-04,vettel,12,20.0,0
2022,15,2022-09-04,ricciardo,13,19.0,0
2022,15,2022-09-04,gasly,14,18.0,0
2022,15,2022-09-04,mick_schumacher,15,12.0,0
2022,15,2022-09-04,tsunoda,16,11.0,0
2022,15,2022-09-04,zhou,17,5.0,0
2022,15,2022-09-04,stroll,18,5.0,0
2022,15,2022-09-04,albon,19,4.0,0
2022,15,2022-09-04,latifi,20,0.0,0
2022,15,2022-09-04,hulkenberg,21,0.0,0
2022,16,2022-09-11,max_verstappen,1,335.0,11
2022,16,2022-09-11,leclerc,2,219.0,3
2022,16,2022-09-11,perez,3,210.0,1
2022,16,2022-09-11,russell,4,203.0,0
2022,16,2022-09-11,sainz,5,187.0,1
2022,16,2022-09-11,hamilton,6,168.0,0
2022,16,2022-09-11,norris,7,88.0,0
2022,16,2022-09-11,ocon,8,66.0,0
2022,16,2022-09-11,alonso,9,59.0,0
2022,16,2022-09-11,bottas,10,46.0,0
2022,16,2022-09-11,gasly,11,22.0,0
2022,16,2022-09-11,kevin_magnussen,12,22.0,0
2022,16,2022-09-11,vettel,13,20.0,0
2022,16,2022-09-11,ricciardo,14,19.0,0
2022,16,2022-09-11,mick_schumacher,15,12.0,0
2022,16,2022-09-11,tsunoda,16,11.0,0
2022,16,2022-09-11,zhou,17,6.0,0
2022,16,2022-09-11,stroll,18,5.0,0
2022,16,2022-09-11,albon,19,4.0,0
2022,16,2022-09-11,de_vries,20,2.0,0
2022,16,2022-09-11,latifi,21,0.0,0
2022,16,2022-09-11,hulkenberg,22,0.0,0
2022,17,2022-10-02,max_verstappen,1,341.0,11
2022,17,2022-10-02,leclerc,2,237.0,3
2022,17,2022-10-02,perez,3,235.0,2
2022,17,2022-10-02,russell,4,203.0,0
2022,17,2022-10-02,sainz,5,202.0,1
2022,17,2022-10-02,hamilton,6,170.0,0
2022,17,2022-10-02,norris,7,100.0,0
2022,17,2022-10-02,ocon,8,66.0,0
2022,17,2022-10-02,alonso,9,59.0,0
2022,17,2022-10-02,bottas,10,46.0,0
2022,17,2022-10-02,ricciardo,11,29.0,0
2022,17,2022-10-02,vettel,12,24.0,0
2022,17,2022-10-02,gasly,13,23.0,0
2022,17,2022-10-02,kevin_magnussen,14,22.0,0
2022,17,2022-10-02,stroll,15,13.0,0
2022,17,2022-10-02,mick_schumacher,16,12.0,0
2022,17,2022-10-02,tsunoda,17,11.0,0
2022,17,2022-10-02,zhou,18,6.0,0
2022,17,2022-10-02,albon,19,4.0,0
2022,17,2022-10-02,de_vries,20,2.0,0
2022,17,2022-10-02,latifi,21,0.0,0
2022,17,2022-10-02,hulkenberg,22,0.0,0
2022,18,2022-10-09,max_verstappen,1,366.0,12
2022,18,2022-10-09,perez,2,253.0,2
2022,18,2022-10-09,leclerc,3,252.0,3
2022,18,2022-10-09,russell,4,207.0,0
2022,18,2022-10-09,sainz,5,202.0,1
2022,18,2022-10-09,hamilton,6,180.0,0
2022,18,2022-10-09,norris,7,101.0,0
2022,18,2022-10-09,ocon,8,78.0,0
2022,18,2022-10-09,alonso,9,65.0,0
2022,18,2022-10-09,bottas,10,46.0,0
2022,18,2022-10-09,vettel,11,32.0,0
2022,18,2022-10-09,ricciardo,12,29.0,0
2022,18,2022-10-09,gasly,13,23.0,0
2022,18,2022-10-09,kevin_magnussen,14,22.0,0
2022,18,2022-10-09,stroll,15,13.0,0
2022,18,2022-10-09,mick_schumacher,16,12.0,0
2022,18,2022-10-09,tsunoda,17,11.0,0
2022,18,2022-10-09,zhou,18,6.0,0
2022,18,2022-10-09,albon,19,4.0,0
2022,18,2022-10-09,latifi,20,2.0,0
2022,18,2022-10-09,de_vries,21,2.0,0
2022,18,2022-10-09,hulkenberg,22,0.0,0
2022,19,2022-10-23,max_verstappen,1,391.0,13
2022,19,2022-10-23,leclerc,2,267.0,3
2022,19,2022-10-23,perez,3,265.0,2
2022,19,2022-10-23,russell,4,218.0,0
2022,19,2022-10-23,sainz,5,202.0,1
2022,19,2022-10-23,hamilton,6,198.0,0
2022,19,2022-10-23,norris,7,109.0,0
2022,19,2022-10-23,ocon,8,78.0,0
2022,19,2022-10-23,alonso,9,71.0,0
2022,19,2022-10-23,bottas,10,46.0,0
2022,19,2022-10-23,vettel,11,36.0,0
2022,19,2022-10-23,ricciardo,12,29.0,0
2022,19,2022-10-23,kevin_magnussen,13,24.0,0
2022,19,2022-10-23,gasly,14,23.0,0
2022,19,2022-10-23,stroll,15,13.0,0
2022,19,2022-10-23,mick_schumacher,16,12.0,0
2022,19,2022-10-23,tsunoda,17,12.0,0
2022,19,2022-10-23,zhou,18,6.0,0
2022,19,2022-10-23,albon,19,4.0,0
2022,19,2022-10-23,latifi,20,2.0,0
2022,19,2022-10-23,de_vries,21,2.0,0
2022,19,2022-10-23,hulkenberg,22,0.0,0
2022,20,2022-10-30,max_verstappen,1,416.0,14
2022,20,2022-10-30,perez,2,280.0,2
2022,20,2022-10-30,leclerc,3,275.0,3
2022,20,2022-10-30,russell,4,231.0,0
2022,20,2022-10-30,hamilton,5,216.0,0
2022,20,2022-10-30,sainz,6,212.0,1
2022,20,2022-10-30,norris,7,111.0,0
2022,20,2022-10-30,ocon,8,82.0,0
2022,20,2022-10-30,alonso,9,71.0,0
2022,20,2022-10-30,bottas,10,47.0,0
2022,20,2022-10-30,vettel,11,36.0,0
2022,20,2022-10-30,ricciardo,12,35.0,0
2022,20,2022-10-30,kevin_magnussen,13,24.0,0
2022,20,2022-10-30,gasly,14,23.0,0
2022,20,2022-10-30,stroll,15,13.0,0
2022,20,2022-10-30,mick_schumacher,16,12.0,0
2022,20,2022-10-30,tsunoda,17,12.0,0
2022,20,2022-10-30,zhou,18,6.0,0
2022,20,2022-10-30,albon,19,4.0,0
2022,20,2022-10-30,latifi,20,2.0,0
2022,20,2022-10-30,de_vries,21,2.0,0
2022,20,2022-10-30,hulkenberg,22,0.0,0
2022,21,2022-11-13,max_verstappen,1,429.0,14
2022,21,2022-11-13,leclerc,2,290.0,3
2022,21,2022-11-13,perez,3,290.0,2
2022,21,2022-11-13,russell,4,265.0,1
2022,21,2022-11-13,hamilton,5,240.0,0
2022,21,2022-11-13,sainz,6,234.0,1
2022,21,2022-11-13,norris,7,113.0,0
2022,21,2022-11-13,ocon,8,86.0,0
2022,21,2022-11-13,alonso,9,81.0,0
2022,21,2022-11-13,bottas,10,49.0,0
2022,21,2022-11-13,vettel,11,36.0,0
2022,21,2022-11-13,ricciardo,12,35.0,0
2022,21,2022-11-13,kevin_magnussen,13,25.0,0
2022,21,2022-11-13,gasly,14,23.0,0
2022,21,2022-11-13,stroll,15,14.0,0
2022,21,2022-11-13,mick_schumacher,16,12.0,0
2022,21,2022-11-13,tsunoda,17,12.0,0
2022,21,2022-11-13,zhou,18,6.0,0
2022,21,2022-11-13,albon,19,4.0,0
2022,21,2022-11-13,latifi,20,2.0,0
2022,21,2022-11-13,de_vries,21,2.0,0
2022,21,2022-11-13,hulkenberg,22,0.0,0
2022,22,2022-11-20,max_verstappen,1,454.0,15
2022,22,2022-11-20,leclerc,2,308.0,3
2022,22,2022-11-20,perez,3,305.0,2
2022,22,2022-11-20,russell,4,275.0,1
2022,22,2022-11-20,sainz,5,246.0,1
2022,22,2022-11-20,hamilton,6,240.0,0
2022,22,2022-11-20,norris,7,122.0,0
2022,22,2022-11-20,ocon,8,92.0,0
2022,22,2022-11-20,alonso,9,81.0,0
2022,22,2022-11-20,bottas,10,49.0,0
2022,22,2022-11-20,ricciardo,11,37.0,0
2022,22,2022-11-20,vettel,12,37.0,0
2022,22,2022-11-20,kevin_magnussen,13,25.0,0
2022,22,2022-11-20,gasly,14,23.0,0
2022,22,2022-11-20,stroll,15,18.0,0
2022,22,2022-11-20,mick_schumacher,16,12.0,0
2022,22,2022-11-20,tsunoda,17,12.0,0
2022,22,2022-11-20,zhou,18,6.0,0
2022,22,2022-11-20,albon,19,4.0,0
2022,22,2022-11-20,latifi,20,2.0,0
2022,22,2022-11-20,de_vries,21,2.0,0
2022,22,2022-11-20,hulkenberg,22,0.0,0
2023,1,2023-03-05,max_verstappen,1,25.0,1
2023,1,2023-03-05,perez,2,18.0,0
2023,1,2023-03-05,alonso,3,15.0,0
2023,1,2023-03-05,sainz,4,12.0,0
2023,1,2023-03-05,hamilton,5,10.0,0
2023,1,2023-03-05,stroll,6,8.0,0
2023,1,2023-03-05,russell,7,6.0,0
2023,1,2023-03-05,bottas,8,4.0,0
2023,1,2023-03-05,gasly,9,2.0,0
2023,1,2023-03-05,albon,10,1.0,0
2023,1,2023-03-05,tsunoda,11,0.0,0
2023,1,2023-03-05,sargeant,12,0.0,0
2023,1,2023-03-05,kevin_magnussen,13,0.0,0
2023,1,2023-03-05,de_vries,14,0.0,0
2023,1,2023-03-05,hulkenberg,15,0.0,0
2023,1,2023-03-05,zhou,16,0.0,0
2023,1,2023-03-05,norris,17,0.0,0
2023,1,2023-03-05,ocon,-,0.0,0
2023,1,2023-03-05,leclerc,-,0.0,0
2023,1,2023-03-05,piastri,-,0.0,0
2023,2,2023-03-19,max_verstappen,1,44.0,1
2023,2,2023-03-19,perez,2,43.0,1
2023,2,2023-03-19,alonso,3,30.0,0
2023,2,2023-03-19,sainz,4,20.0,0
2023,2,2023-03-19,hamilton,5,20.0,0
2023,2,2023-03-19,russell,6,18.0,0
2023,2,2023-03-19,stroll,7,8.0,0
2023,2,2023-03-19,leclerc,8,6.0,0
2023,2,2023-03-19,bottas,9,4.0,0
2023,2,2023-03-19,ocon,10,4.0,0
2023,2,2023-03-19,gasly,11,4.0,0
2023,2,2023-03-19,kevin_magnussen,12,1.0,0
2023,2,2023-03-19,albon,13,1.0,0
2023,2,2023-03-19,tsunoda,14,0.0,0
2023,2,2023-03-19,hulkenberg,15,0.0,0
2023,2,2023-03-19,sargeant,16,0.0,0
2023,2,2023-03-19,zhou,17,0.0,0
2023,2,2023-03-19,de_vries,18,0.0,0
2023,2,2023-03-19,piastri,19,0.0,0
2023,2,2023-03-19,norris,20,0.0,0
2023,3,2023-04-02,max_verstappen,1,69.0,2
2023,3,2023-04-02,perez,2,54.0,1
2023,3,2023-04-02,alonso,3,45.0,0
2023,3,2023-04-02,hamilton,4,38.0,0
2023,3,2023-04-02,sainz,5,20.0,0
2023,3,2023-04-02,stroll,6,20.0,0
2023,3,2023-04-02,russell,7,18.0,0
2023,3,2023-04-02,norris,8,8.0,0
2023,3,2023-04-02,hulkenberg,9,6.0,0
2023,3,2023-04-02,leclerc,10,6.0,0
2023,3,2023-04-02,bottas,11,4.0,0
2023,3,2023-04-02,ocon,12,4.0,0
2023,3,2023-04-02,piastri,13,4.0,0
2023,3,2023-04-02,gasly,14,4.0,0
2023,3,2023-04-02,zhou,15,2.0,0
2023,3,2023-04-02,tsunoda,16,1.0,0
2023,3,2023-04-02,kevin_magnussen,17,1.0,0
2023,3,2023-04-02,albon,18,1.0,0
2023,3,2023-04-02,sargeant,19,0.0,0
2023,3,2023-04-02,de_vries,20,0.0,0
2023,4,2023-04-30,max_verstappen,1,93.0,2
2023,4,2023-04-30,perez,2,87.0,2
2023,4,2023-04-30,alonso,3,60.0,0
2023,4,2023-04-30,hamilton,4,48.0,0
2023,4,2023-04-30,sainz,5,34.0,0
2023,4,2023-04-30,leclerc,6,28.0,0
2023,4,2023-04-30,russell,7,28.0,0
2023,4,2023-04-30,stroll,8,27.0,0
2023,4,2023-04-30,norris,9,10.0,0
2023,4,2023-04-30,hulkenberg,10,6.0,0
2023,4,2023-04-30,piastri,11,4.0,0
2023,4,2023-04-30,bottas,12,4.0,0
2023,4,2023-04-30,ocon,13,4.0,0
2023,4,2023-04-30,gasly,14,4.0,0
2023,4,2023-04-30,zhou,15,2.0,0
2023,4,2023-04-30,tsunoda,16,2.0,0
2023,4,2023-04-30,albon,17,1.0,0
2023,4,2023-04-30,kevin_magnussen,18,1.0,0
2023,4,2023-04-30,sargeant,19,0.0,0
2023,4,2023-04-30,de_vries,20,0.0,0
2023,5,2023-05-07,max_verstappen,1,119.0,3
2023,5,2023-05-07,perez,2,105.0,2
2023,5,2023-05-07,alonso,3,75.0,0
2023,5,2023-05-07,hamilton,4,56.0,0
2023,5,2023-05-07,sainz,5,44.0,0
2023,5,2023-05-07,russell,6,40.0,0
2023,5,2023-05-07,leclerc,7,34.0,0
2023,5,2023-05-07,stroll,8,27.0,0
2023,5,2023-05-07,norris,9,10.0,0
2023,5,2023-05-07,gasly,10,8.0,0
2023,5,2023-05-07,hulkenberg,11,6.0,0
2023,5,2023-05-07,ocon,12,6.0,0
2023,5,2023-05-07,bottas,13,4.0,0
2023,5,2023-05-07,piastri,14,4.0,0
2023,5,2023-05-07,zhou,15,2.0,0
2023,5,2023-05-07,tsunoda,16,2.0,0
2023,5,2023-05-07,kevin_magnussen,17,2.0,0
2023,5,2023-05-07,albon,18,1.0,0
2023,5,2023-05-07,sargeant,19,0.0,0
2023,5,2023-05-07,de_vries,20,0.0,0
2023,6,2023-05-28,max_verstappen,1,144.0,4
2023,6,2023-05-28,perez,2,105.0,2
2023,6,2023-05-28,alonso,3,93.0,0
2023,6,2023-05-28,hamilton,4,69.0,0
2023,6,2023-05-28,russell,5,50.0,0
2023,6,2023-05-28,sainz,6,48.0,0
2023,6,2023-05-28,leclerc,7,42.0,0
2023,6,2023-05-28,stroll,8,27.0,0
2023,6,2023-05-28,ocon,9,21.0,0
2023,6,2023-05-28,gasly,10,14.0,0
2023,6,2023-05-28,norris,11,12.0,0
2023,6,2023-05-28,hulkenberg,12,6.0,0
2023,6,2023-05-28,piastri,13,5.0,0
2023,6,2023-05-28,bottas,14,4.0,0
2023,6,2023-05-28,zhou,15,2.0,0
2023,6,2023-05-28,tsunoda,16,2.0,0
2023,6,2023-05-28,kevin_magnussen,17,2.0,0
2023,6,2023-05-28,albon,18,1.0,0
2023,6,2023-05-28,de_vries,19,0.0,0
2023,6,2023-05-28,sargeant,20,0.0,0
2023,7,2023-06-04,max_verstappen,1,170.0,5
2023,7,2023-06-04,perez,2,117.0,2
2023,7,2023-06-04,alonso,3,99.0,0
2023,7,2023-06-04,hamilton,4,87.0,0
2023,7,2023-06-04,russell,5,65.0,0
2023,7,2023-06-04,sainz,6,58.0,0
2023,7,2023-06-04,leclerc,7,42.0,0
2023,7,2023-06-04,stroll,8,35.0,0
2023,7,2023-06-04,ocon,9,25.0,0
2023,7,2023-06-04,gasly,10,15.0,0
2023,7,2023-06-04,norris,11,12.0,0
2023,7,2023-06-04,hulkenberg,12,6.0,0
2023,7,2023-06-04,piastri,13,5.0,0
2023,7,2023-06-04,bottas,14,4.0,0
2023,7,2023-06-04,zhou,15,4.0,0
2023,7,2023-06-04,tsunoda,16,2.0,0
2023,7,2023-06-04,kevin_magnussen,17,2.0,0
2023,7,2023-06-04,albon,18,1.0,0
2023,7,2023-06-04,de_vries,19,0.0,0
2023,7,2023-06-04,sargeant,20,0.0,0
2023,8,2023-06-18,max_verstappen,1,195.0,6
2023,8,2023-06-18,perez,2,126.0,2
2023,8,2023-06-18,alonso,3,117.0,0
2023,8,2023-06-18,hamilton,4,102.0,0
2023,8,2023-06-18,sainz,5,68.0,0
2023,8,2023-06-18,russell,6,65.0,0
2023,8,2023-06-18,leclerc,7,54.0,0
2023,8,2023-06-18,stroll,8,37.0,0
2023,8,2023-06-18,ocon,9,29.0,0
2023,8,2023-06-18,gasly,10,15.0,0
2023,8,2023-06-18,norris,11,12.0,0
2023,8,2023-06-18,albon,12,7.0,0
2023,8,2023-06-18,hulkenberg,13,6.0,0
2023,8,2023-06-18,piastri,14,5.0,0
2023,8,2023-06-18,bottas,15,5.0,0
2023,8,2023-06-18,zhou,16,4.0,0
2023,8,2023-06-18,tsunoda,17,2.0,0
2023,8,2023-06-18,kevin_magnussen,18,2.0,0
2023,8,2023-06-18,de_vries,19,0.0,0
2023,8,2023-06-18,sargeant,20,0.0,0
2023,9,2023-07-02,max_verstappen,1,229.0,7
2023,9,2023-07-02,perez,2,148.0,2
2023,9,2023-07-02,alonso,3,131.0,0
2023,9,2023-07-02,hamilton,4,106.0,0
2023,9,2023-07-02,sainz,5,82.0,0
2023,9,2023-07-02,leclerc,6,72.0,0
2023,9,2023-07-02,russell,7,72.0,0
2023,9,2023-07-02,stroll,8,44.0,0
2023,9,2023-07-02,ocon,9,31.0,0
2023,9,2023-07-02,norris,10,24.0,0
2023,9,2023-07-02,gasly,11,16.0,0
2023,9,2023-07-02,hulkenberg,12,9.0,0
2023,9,2023-07-02,albon,13,7.0,0
2023,9,2023-07-02,piastri,14,5.0,0
2023,9,2023-07-02,bottas,15,5.0,0
2023,9,2023-07-02,zhou,16,4.0,0
2023,9,2023-07-02,tsunoda,17,2.0,0
2023,9,2023-07-02,kevin_magnussen,18,2.0,0
2023,9,2023-07-02,sargeant,19,0.0,0
2023,9,2023-07-02,de_vries,20,0.0,0
2023,10,2023-07-09,max_verstappen,1,255.0,8
2023,10,2023-07-09,perez,2,156.0,2
2023,10,2023-07-09,alonso,3,137.0,0
2023,10,2023-07-09,hamilton,4,121.0,0
2023,10,2023-07-09,sainz,5,83.0,0
2023,10,2023-07-09,russell,6,82.0,0
2023,10,2023-07-09,leclerc,7,74.0,0
2023,10,2023-07-09,stroll,8,44.0,0
2023,10,2023-07-09,norris,9,42.0,0
2023,10,2023-07-09,ocon,10,31.0,0
2023,10,2023-07-09,piastri,11,17.0,0
2023,10,2023-07-09,gasly,12,16.0,0
2023,10,2023-07-09,albon,13,11.0,0
2023,10,2023-07-09,hulkenberg,14,9.0,0
2023,10,2023-07-09,bottas,15,5.0,0
2023,10,2023-07-09,zhou,16,4.0,0
2023,10,2023-07-09,tsunoda,17,2.0,0
2023,10,2023-07-09,kevin_magnussen,18,2.0,0
2023,10,2023-07-09,sargeant,19,0.0,0
2023,10,2023-07-09,de_vries,20,0.0,0
2023,11,2023-07-23,max_verstappen,1,281.0,9
2023,11,2023-07-23,perez,2,171.0,2
2023,11,2023-07-23,alonso,3,139.0,0
2023,11,2023-07-23,hamilton,4,133.0,0
2023,11,2023-07-23,russell,5,90.0,0
2023,11,2023-07-23,sainz,6,87.0,0
2023,11,2023-07-23,leclerc,7,80.0,0
2023,11,2023-07-23,norris,8,60.0,0
2023,11,2023-07-23,stroll,9,45.0,0
2023,11,2023-07-23,ocon,10,31.0,0
2023,11,2023-07-23,piastri,11,27.0,0
2023,11,2023-07-23,gasly,12,16.0,0
2023,11,2023-07-23,albon,13,11.0,0
2023,11,2023-07-23,hulkenberg,14,9.0,0
2023,11,2023-07-23,bottas,15,5.0,0
2023,11,2023-07-23,zhou,16,4.0,0
2023,11,2023-07-23,tsunoda,17,2.0,0
2023,11,2023-07-23,kevin_magnussen,18,2.0,0
2023,11,2023-07-23,sargeant,19,0.0,0
2023,11,2023-07-23,de_vries,20,0.0,0
2023,11,2023-07-23,ricciardo,21,0.0,0
2023,12,2023-07-30,max_verstappen,1,314.0,10
2023,12,2023-07-30,perez,2,189.0,2
2023,12,2023-07-30,alonso,3,149.0,0
2023,12,2023-07-30,hamilton,4,148.0,0
2023,12,2023-07-30,leclerc,5,99.0,0
2023,12,2023-07-30,russell,6,99.0,0
2023,12,2023-07-30,sainz,7,92.0,0
2023,12,2023-07-30,norris,8,69.0,0
2023,12,2023-07-30,stroll,9,47.0,0
2023,12,2023-07-30,ocon,10,35.0,0
2023,12,2023-07-30,piastri,11,34.0,0
2023,12,2023-07-30,gasly,12,22.0,0
2023,12,2023-07-30,albon,13,11.0,0
2023,12,2023-07-30,hulkenberg,14,9.0,0
2023,12,2023-07-30,bottas,15,5.0,0
